IDfg,SO,CSW%,LD,Events,wRAA,Barrels,RBI,IFFB,R,competitive_runs,next_year_hits
7539,110,0.239,94,441,5.6,18,71,8,69,201.0,116.0
7539,110,0.239,94,441,5.6,18,71,8,69,201.0,102.0
7539,110,0.239,94,441,5.6,18,71,8,69,201.0,76.0
7539,110,0.239,94,441,5.6,18,71,8,69,201.0,
7539,110,0.239,94,441,5.6,18,71,8,69,201.0,88.0
7539,84,0.243,70,331,12.4,23,55,14,57,126.0,146.0
7539,84,0.243,70,331,12.4,23,55,14,57,126.0,116.0
7539,84,0.243,70,331,12.4,23,55,14,57,126.0,102.0
7539,84,0.243,70,331,12.4,23,55,14,57,126.0,76.0
7539,84,0.243,70,331,12.4,23,55,14,57,126.0,
7539,84,0.243,70,331,12.4,23,55,14,57,126.0,88.0
7539,77,0.27,68,311,9.5,14,49,12,59,158.0,146.0
7539,77,0.27,68,311,9.5,14,49,12,59,158.0,116.0
7539,77,0.27,68,311,9.5,14,49,12,59,158.0,102.0
7539,77,0.27,68,311,9.5,14,49,12,59,158.0,76.0
7539,77,0.27,68,311,9.5,14,49,12,59,158.0,
7539,77,0.27,68,311,9.5,14,49,12,59,158.0,88.0
7539,77,0.275,71,261,-0.2,15,38,4,37,127.0,146.0
7539,77,0.275,71,261,-0.2,15,38,4,37,127.0,116.0
7539,77,0.275,71,261,-0.2,15,38,4,37,127.0,102.0
7539,77,0.275,71,261,-0.2,15,38,4,37,127.0,76.0
7539,77,0.275,71,261,-0.2,15,38,4,37,127.0,
7539,77,0.275,71,261,-0.2,15,38,4,37,127.0,88.0
7539,87,0.26,63,264,-7.6,13,46,5,48,112.0,146.0
7539,87,0.26,63,264,-7.6,13,46,5,48,112.0,116.0
7539,87,0.26,63,264,-7.6,13,46,5,48,112.0,102.0
7539,87,0.26,63,264,-7.6,13,46,5,48,112.0,76.0
7539,87,0.26,63,264,-7.6,13,46,5,48,112.0,
7539,87,0.26,63,264,-7.6,13,46,5,48,112.0,88.0
7462,124,0.2789999999999999,82,454,4.0,34,86,22,74,228.0,140.0
7462,124,0.2789999999999999,82,454,4.0,34,86,22,74,228.0,83.0
7462,124,0.2789999999999999,82,454,4.0,34,86,22,74,228.0,56.0
7462,124,0.2789999999999999,82,454,4.0,34,86,22,74,228.0,
7462,60,0.262,52,263,-2.1,18,47,12,35,130.0,140.0
7462,60,0.262,52,263,-2.1,18,47,12,35,130.0,83.0
7462,60,0.262,52,263,-2.1,18,47,12,35,130.0,56.0
7462,60,0.262,52,263,-2.1,18,47,12,35,130.0,
7462,88,0.292,40,196,-16.6,8,19,11,31,92.0,140.0
7462,88,0.292,40,196,-16.6,8,19,11,31,92.0,83.0
7462,88,0.292,40,196,-16.6,8,19,11,31,92.0,56.0
7462,88,0.292,40,196,-16.6,8,19,11,31,92.0,
4866,39,0.211,50,269,-0.5,1,25,9,46,169.0,87.0
4866,39,0.211,50,269,-0.5,1,25,9,46,169.0,39.0
4866,39,0.211,50,269,-0.5,1,25,9,46,169.0,50.0
4866,39,0.211,50,269,-0.5,1,25,9,46,169.0,83.0
4866,39,0.211,50,269,-0.5,1,25,9,46,169.0,
4866,39,0.211,50,269,-0.5,1,25,9,46,169.0,92.0
4866,55,0.253,53,297,-8.2,4,30,13,56,161.0,87.0
4866,55,0.253,53,297,-8.2,4,30,13,56,161.0,39.0
4866,55,0.253,53,297,-8.2,4,30,13,56,161.0,50.0
4866,55,0.253,53,297,-8.2,4,30,13,56,161.0,83.0
4866,55,0.253,53,297,-8.2,4,30,13,56,161.0,
4866,55,0.253,53,297,-8.2,4,30,13,56,161.0,92.0
4866,37,0.242,36,170,-2.0,1,18,4,31,109.0,87.0
4866,37,0.242,36,170,-2.0,1,18,4,31,109.0,39.0
4866,37,0.242,36,170,-2.0,1,18,4,31,109.0,50.0
4866,37,0.242,36,170,-2.0,1,18,4,31,109.0,83.0
4866,37,0.242,36,170,-2.0,1,18,4,31,109.0,
4866,37,0.242,36,170,-2.0,1,18,4,31,109.0,92.0
4866,86,0.272,57,317,-15.4,5,27,13,65,192.0,87.0
4866,86,0.272,57,317,-15.4,5,27,13,65,192.0,39.0
4866,86,0.272,57,317,-15.4,5,27,13,65,192.0,50.0
4866,86,0.272,57,317,-15.4,5,27,13,65,192.0,83.0
4866,86,0.272,57,317,-15.4,5,27,13,65,192.0,
4866,86,0.272,57,317,-15.4,5,27,13,65,192.0,92.0
4866,34,0.255,36,176,-13.6,3,12,10,29,87.0,87.0
4866,34,0.255,36,176,-13.6,3,12,10,29,87.0,39.0
4866,34,0.255,36,176,-13.6,3,12,10,29,87.0,50.0
4866,34,0.255,36,176,-13.6,3,12,10,29,87.0,83.0
4866,34,0.255,36,176,-13.6,3,12,10,29,87.0,
4866,34,0.255,36,176,-13.6,3,12,10,29,87.0,92.0
10459,78,0.241,78,396,-6.2,4,48,9,54,130.0,120.0
10459,78,0.241,78,396,-6.2,4,48,9,54,130.0,73.0
10459,78,0.241,78,396,-6.2,4,48,9,54,130.0,86.0
10459,78,0.241,78,396,-6.2,4,48,9,54,130.0,
10459,78,0.241,78,396,-6.2,4,48,9,54,130.0,132.0
10459,78,0.241,78,396,-6.2,4,48,9,54,130.0,49.0
10459,67,0.253,51,267,-7.7,7,30,9,37,130.0,120.0
10459,67,0.253,51,267,-7.7,7,30,9,37,130.0,73.0
10459,67,0.253,51,267,-7.7,7,30,9,37,130.0,86.0
10459,67,0.253,51,267,-7.7,7,30,9,37,130.0,
10459,67,0.253,51,267,-7.7,7,30,9,37,130.0,132.0
10459,67,0.253,51,267,-7.7,7,30,9,37,130.0,49.0
10459,73,0.24,96,440,-28.0,3,38,4,52,130.0,120.0
10459,73,0.24,96,440,-28.0,3,38,4,52,130.0,73.0
10459,73,0.24,96,440,-28.0,3,38,4,52,130.0,86.0
10459,73,0.24,96,440,-28.0,3,38,4,52,130.0,
10459,73,0.24,96,440,-28.0,3,38,4,52,130.0,132.0
10459,73,0.24,96,440,-28.0,3,38,4,52,130.0,49.0
10459,48,0.2689999999999999,23,156,-1.6,7,33,2,34,130.0,120.0
10459,48,0.2689999999999999,23,156,-1.6,7,33,2,34,130.0,73.0
10459,48,0.2689999999999999,23,156,-1.6,7,33,2,34,130.0,86.0
10459,48,0.2689999999999999,23,156,-1.6,7,33,2,34,130.0,
10459,48,0.2689999999999999,23,156,-1.6,7,33,2,34,130.0,132.0
10459,48,0.2689999999999999,23,156,-1.6,7,33,2,34,130.0,49.0
10459,58,0.24,61,247,-12.3,4,31,5,34,130.0,120.0
10459,58,0.24,61,247,-12.3,4,31,5,34,130.0,73.0
10459,58,0.24,61,247,-12.3,4,31,5,34,130.0,86.0
10459,58,0.24,61,247,-12.3,4,31,5,34,130.0,
10459,58,0.24,61,247,-12.3,4,31,5,34,130.0,132.0
10459,58,0.24,61,247,-12.3,4,31,5,34,130.0,49.0
16219,97,0.265,72,315,20.9,33,57,4,65,170.0,
16219,97,0.265,72,315,20.9,33,57,4,65,170.0,18.0
16219,97,0.265,72,315,20.9,33,57,4,65,170.0,126.0
16219,20,0.319,7,43,-0.2,5,7,0,8,31.0,
16219,20,0.319,7,43,-0.2,5,7,0,8,31.0,18.0
16219,20,0.319,7,43,-0.2,5,7,0,8,31.0,126.0
16219,29,0.283,16,74,-8.9,6,5,2,9,42.0,
16219,29,0.283,16,74,-8.9,6,5,2,9,42.0,18.0
16219,29,0.283,16,74,-8.9,6,5,2,9,42.0,126.0
11737,143,0.257,108,475,21.5,48,73,4,100,253.0,
11737,143,0.257,108,475,21.5,48,73,4,100,253.0,167.0
11737,143,0.257,108,475,21.5,48,73,4,100,253.0,178.0
11737,143,0.257,108,475,21.5,48,73,4,100,253.0,185.0
11737,143,0.257,108,475,21.5,48,73,4,100,253.0,117.0
11737,143,0.257,108,475,21.5,48,73,4,100,253.0,140.0
11737,111,0.278,78,305,11.6,37,58,3,54,152.0,
11737,111,0.278,78,305,11.6,37,58,3,54,152.0,167.0
11737,111,0.278,78,305,11.6,37,58,3,54,152.0,178.0
11737,111,0.278,78,305,11.6,37,58,3,54,152.0,185.0
11737,111,0.278,78,305,11.6,37,58,3,54,152.0,117.0
11737,111,0.278,78,305,11.6,37,58,3,54,152.0,140.0
11737,151,0.267,136,472,26.7,50,89,5,88,233.0,
11737,151,0.267,136,472,26.7,50,89,5,88,233.0,167.0
11737,151,0.267,136,472,26.7,50,89,5,88,233.0,178.0
11737,151,0.267,136,472,26.7,50,89,5,88,233.0,185.0
11737,151,0.267,136,472,26.7,50,89,5,88,233.0,117.0
11737,151,0.267,136,472,26.7,50,89,5,88,233.0,140.0
11737,142,0.271,117,477,11.2,44,101,3,73,240.0,
11737,142,0.271,117,477,11.2,44,101,3,73,240.0,167.0
11737,142,0.271,117,477,11.2,44,101,3,73,240.0,178.0
11737,142,0.271,117,477,11.2,44,101,3,73,240.0,185.0
11737,142,0.271,117,477,11.2,44,101,3,73,240.0,117.0
11737,142,0.271,117,477,11.2,44,101,3,73,240.0,140.0
11737,152,0.289,94,403,-1.2,29,73,2,42,172.0,
11737,152,0.289,94,403,-1.2,29,73,2,42,172.0,167.0
11737,152,0.289,94,403,-1.2,29,73,2,42,172.0,178.0
11737,152,0.289,94,403,-1.2,29,73,2,42,172.0,185.0
11737,152,0.289,94,403,-1.2,29,73,2,42,172.0,117.0
11737,152,0.289,94,403,-1.2,29,73,2,42,172.0,140.0
9892,139,0.258,87,419,15.1,39,101,10,82,193.0,71.0
9892,139,0.258,87,419,15.1,39,101,10,82,193.0,141.0
9892,139,0.258,87,419,15.1,39,101,10,82,193.0,
9892,139,0.258,87,419,15.1,39,101,10,82,193.0,135.0
9892,139,0.258,87,419,15.1,39,101,10,82,193.0,67.0
9892,139,0.258,87,419,15.1,39,101,10,82,193.0,131.0
9892,126,0.24,91,416,10.4,34,99,10,74,214.0,71.0
9892,126,0.24,91,416,10.4,34,99,10,74,214.0,141.0
9892,126,0.24,91,416,10.4,34,99,10,74,214.0,
9892,126,0.24,91,416,10.4,34,99,10,74,214.0,135.0
9892,126,0.24,91,416,10.4,34,99,10,74,214.0,67.0
9892,126,0.24,91,416,10.4,34,99,10,74,214.0,131.0
9892,82,0.256,40,231,-0.6,29,59,8,43,83.0,71.0
9892,82,0.256,40,231,-0.6,29,59,8,43,83.0,141.0
9892,82,0.256,40,231,-0.6,29,59,8,43,83.0,
9892,82,0.256,40,231,-0.6,29,59,8,43,83.0,135.0
9892,82,0.256,40,231,-0.6,29,59,8,43,83.0,67.0
9892,82,0.256,40,231,-0.6,29,59,8,43,83.0,131.0
9892,145,0.24,83,444,-2.3,35,87,11,72,193.0,71.0
9892,145,0.24,83,444,-2.3,35,87,11,72,193.0,141.0
9892,145,0.24,83,444,-2.3,35,87,11,72,193.0,
9892,145,0.24,83,444,-2.3,35,87,11,72,193.0,135.0
9892,145,0.24,83,444,-2.3,35,87,11,72,193.0,67.0
9892,145,0.24,83,444,-2.3,35,87,11,72,193.0,131.0
9892,75,0.244,58,245,-5.5,20,37,6,31,83.0,71.0
9892,75,0.244,58,245,-5.5,20,37,6,31,83.0,141.0
9892,75,0.244,58,245,-5.5,20,37,6,31,83.0,
9892,75,0.244,58,245,-5.5,20,37,6,31,83.0,135.0
9892,75,0.244,58,245,-5.5,20,37,6,31,83.0,67.0
9892,75,0.244,58,245,-5.5,20,37,6,31,83.0,131.0
16478,140,0.289,55,291,11.7,36,61,10,64,161.0,132.0
16478,140,0.289,55,291,11.7,36,61,10,64,161.0,
16478,140,0.289,55,291,11.7,36,61,10,64,161.0,
16478,140,0.289,55,291,11.7,36,61,10,64,161.0,102.0
16478,156,0.2739999999999999,74,379,19.5,53,92,14,82,167.0,132.0
16478,156,0.2739999999999999,74,379,19.5,53,92,14,82,167.0,
16478,156,0.2739999999999999,74,379,19.5,53,92,14,82,167.0,
16478,156,0.2739999999999999,74,379,19.5,53,92,14,82,167.0,102.0
16478,77,0.304,27,156,11.1,19,43,5,52,86.0,132.0
16478,77,0.304,27,156,11.1,19,43,5,52,86.0,
16478,77,0.304,27,156,11.1,19,43,5,52,86.0,
16478,77,0.304,27,156,11.1,19,43,5,52,86.0,102.0
16478,150,0.284,41,272,4.8,39,59,20,67,131.0,132.0
16478,150,0.284,41,272,4.8,39,59,20,67,131.0,
16478,150,0.284,41,272,4.8,39,59,20,67,131.0,
16478,150,0.284,41,272,4.8,39,59,20,67,131.0,102.0
3353,113,0.268,70,363,10.0,29,68,9,78,172.0,43.0
3353,113,0.268,70,363,10.0,29,68,9,78,172.0,114.0
3353,113,0.268,70,363,10.0,29,68,9,78,172.0,43.0
3353,113,0.268,70,363,10.0,29,68,9,78,172.0,
3353,113,0.268,70,363,10.0,29,68,9,78,172.0,59.0
3353,113,0.268,70,363,10.0,29,68,9,78,172.0,56.0
3353,67,0.275,30,164,13.8,15,42,6,45,92.0,43.0
3353,67,0.275,30,164,13.8,15,42,6,45,92.0,114.0
3353,67,0.275,30,164,13.8,15,42,6,45,92.0,43.0
3353,67,0.275,30,164,13.8,15,42,6,45,92.0,
3353,67,0.275,30,164,13.8,15,42,6,45,92.0,59.0
3353,67,0.275,30,164,13.8,15,42,6,45,92.0,56.0
3353,45,0.257,45,155,10.7,10,23,4,32,73.0,43.0
3353,45,0.257,45,155,10.7,10,23,4,32,73.0,114.0
3353,45,0.257,45,155,10.7,10,23,4,32,73.0,43.0
3353,45,0.257,45,155,10.7,10,23,4,32,73.0,
3353,45,0.257,45,155,10.7,10,23,4,32,73.0,59.0
3353,45,0.257,45,155,10.7,10,23,4,32,73.0,56.0
3353,53,0.236,40,157,-3.1,11,15,3,34,77.0,43.0
3353,53,0.236,40,157,-3.1,11,15,3,34,77.0,114.0
3353,53,0.236,40,157,-3.1,11,15,3,34,77.0,43.0
3353,53,0.236,40,157,-3.1,11,15,3,34,77.0,
3353,53,0.236,40,157,-3.1,11,15,3,34,77.0,59.0
3353,53,0.236,40,157,-3.1,11,15,3,34,77.0,56.0
3353,67,0.273,32,183,-13.3,6,21,8,17,82.0,43.0
3353,67,0.273,32,183,-13.3,6,21,8,17,82.0,114.0
3353,67,0.273,32,183,-13.3,6,21,8,17,82.0,43.0
3353,67,0.273,32,183,-13.3,6,21,8,17,82.0,
3353,67,0.273,32,183,-13.3,6,21,8,17,82.0,59.0
3353,67,0.273,32,183,-13.3,6,21,8,17,82.0,56.0
13769,77,0.289,40,202,6.2,22,37,9,47,102.0,109.0
13769,77,0.289,40,202,6.2,22,37,9,47,102.0,
13769,77,0.289,40,202,6.2,22,37,9,47,102.0,76.0
13769,77,0.289,40,202,6.2,22,37,9,47,102.0,9.0
13769,132,0.307,55,292,-8.4,21,62,9,58,159.0,109.0
13769,132,0.307,55,292,-8.4,21,62,9,58,159.0,
13769,132,0.307,55,292,-8.4,21,62,9,58,159.0,76.0
13769,132,0.307,55,292,-8.4,21,62,9,58,159.0,9.0
13769,22,0.342,10,35,-5.9,2,3,2,4,14.0,109.0
13769,22,0.342,10,35,-5.9,2,3,2,4,14.0,
13769,22,0.342,10,35,-5.9,2,3,2,4,14.0,76.0
13769,22,0.342,10,35,-5.9,2,3,2,4,14.0,9.0
13769,48,0.32,9,93,-11.4,5,13,3,16,45.0,109.0
13769,48,0.32,9,93,-11.4,5,13,3,16,45.0,
13769,48,0.32,9,93,-11.4,5,13,3,16,45.0,76.0
13769,48,0.32,9,93,-11.4,5,13,3,16,45.0,9.0
10950,164,0.288,77,397,7.4,45,103,15,85,191.0,146.0
10950,164,0.288,77,397,7.4,45,103,15,85,191.0,75.0
10950,164,0.288,77,397,7.4,45,103,15,85,191.0,
10950,164,0.288,77,397,7.4,45,103,15,85,191.0,32.0
10950,164,0.288,77,397,7.4,45,103,15,85,191.0,133.0
10950,164,0.288,77,397,7.4,45,103,15,85,191.0,14.0
10950,170,0.294,78,428,3.1,36,99,25,78,207.0,146.0
10950,170,0.294,78,428,3.1,36,99,25,78,207.0,75.0
10950,170,0.294,78,428,3.1,36,99,25,78,207.0,
10950,170,0.294,78,428,3.1,36,99,25,78,207.0,32.0
10950,170,0.294,78,428,3.1,36,99,25,78,207.0,133.0
10950,170,0.294,78,428,3.1,36,99,25,78,207.0,14.0
10950,39,0.298,10,82,4.5,13,19,9,17,32.0,146.0
10950,39,0.298,10,82,4.5,13,19,9,17,32.0,75.0
10950,39,0.298,10,82,4.5,13,19,9,17,32.0,
10950,39,0.298,10,82,4.5,13,19,9,17,32.0,32.0
10950,39,0.298,10,82,4.5,13,19,9,17,32.0,133.0
10950,39,0.298,10,82,4.5,13,19,9,17,32.0,14.0
10950,117,0.283,59,268,-12.9,26,61,21,48,123.0,146.0
10950,117,0.283,59,268,-12.9,26,61,21,48,123.0,75.0
10950,117,0.283,59,268,-12.9,26,61,21,48,123.0,
10950,117,0.283,59,268,-12.9,26,61,21,48,123.0,32.0
10950,117,0.283,59,268,-12.9,26,61,21,48,123.0,133.0
10950,117,0.283,59,268,-12.9,26,61,21,48,123.0,14.0
10950,26,0.335,9,38,1.3,2,9,0,6,14.0,146.0
10950,26,0.335,9,38,1.3,2,9,0,6,14.0,75.0
10950,26,0.335,9,38,1.3,2,9,0,6,14.0,
10950,26,0.335,9,38,1.3,2,9,0,6,14.0,32.0
10950,26,0.335,9,38,1.3,2,9,0,6,14.0,133.0
10950,26,0.335,9,38,1.3,2,9,0,6,14.0,14.0
9627,119,0.278,78,287,3.8,22,48,15,52,128.0,84.0
9627,119,0.278,78,287,3.8,22,48,15,52,128.0,70.0
9627,119,0.278,78,287,3.8,22,48,15,52,128.0,107.0
9627,119,0.278,78,287,3.8,22,48,15,52,128.0,
9627,119,0.278,78,287,3.8,22,48,15,52,128.0,42.0
9627,119,0.278,78,287,3.8,22,48,15,52,128.0,79.0
9627,99,0.281,42,245,-4.5,14,56,12,43,136.0,84.0
9627,99,0.281,42,245,-4.5,14,56,12,43,136.0,70.0
9627,99,0.281,42,245,-4.5,14,56,12,43,136.0,107.0
9627,99,0.281,42,245,-4.5,14,56,12,43,136.0,
9627,99,0.281,42,245,-4.5,14,56,12,43,136.0,42.0
9627,99,0.281,42,245,-4.5,14,56,12,43,136.0,79.0
9627,84,0.283,43,231,-6.7,14,43,9,36,117.0,84.0
9627,84,0.283,43,231,-6.7,14,43,9,36,117.0,70.0
9627,84,0.283,43,231,-6.7,14,43,9,36,117.0,107.0
9627,84,0.283,43,231,-6.7,14,43,9,36,117.0,
9627,84,0.283,43,231,-6.7,14,43,9,36,117.0,42.0
9627,84,0.283,43,231,-6.7,14,43,9,36,117.0,79.0
9627,104,0.26,70,265,-9.4,17,45,12,38,122.0,84.0
9627,104,0.26,70,265,-9.4,17,45,12,38,122.0,70.0
9627,104,0.26,70,265,-9.4,17,45,12,38,122.0,107.0
9627,104,0.26,70,265,-9.4,17,45,12,38,122.0,
9627,104,0.26,70,265,-9.4,17,45,12,38,122.0,42.0
9627,104,0.26,70,265,-9.4,17,45,12,38,122.0,79.0
9627,69,0.255,30,184,-20.2,9,34,12,22,94.0,84.0
9627,69,0.255,30,184,-20.2,9,34,12,22,94.0,70.0
9627,69,0.255,30,184,-20.2,9,34,12,22,94.0,107.0
9627,69,0.255,30,184,-20.2,9,34,12,22,94.0,
9627,69,0.255,30,184,-20.2,9,34,12,22,94.0,42.0
9627,69,0.255,30,184,-20.2,9,34,12,22,94.0,79.0
3531,101,0.268,76,395,3.8,37,79,19,54,193.0,136.0
3531,101,0.268,76,395,3.8,37,79,19,54,193.0,60.0
3531,101,0.268,76,395,3.8,37,79,19,54,193.0,125.0
3531,101,0.268,76,395,3.8,37,79,19,54,193.0,
3531,114,0.278,83,376,9.2,20,70,18,77,193.0,136.0
3531,114,0.278,83,376,9.2,20,70,18,77,193.0,60.0
3531,114,0.278,83,376,9.2,20,70,18,77,193.0,125.0
3531,114,0.278,83,376,9.2,20,70,18,77,193.0,
3531,40,0.281,29,202,-6.3,9,26,11,16,107.0,136.0
3531,40,0.281,29,202,-6.3,9,26,11,16,107.0,60.0
3531,40,0.281,29,202,-6.3,9,26,11,16,107.0,125.0
3531,40,0.281,29,202,-6.3,9,26,11,16,107.0,
6848,88,0.2269999999999999,77,473,2.7,20,67,20,73,130.0,146.0
6848,88,0.2269999999999999,77,473,2.7,20,67,20,73,130.0,127.0
6848,88,0.2269999999999999,77,473,2.7,20,67,20,73,130.0,159.0
6848,88,0.2269999999999999,77,473,2.7,20,67,20,73,130.0,53.0
6848,88,0.2269999999999999,77,473,2.7,20,67,20,73,130.0,38.0
6848,88,0.2269999999999999,77,473,2.7,20,67,20,73,130.0,
6848,54,0.237,72,416,8.8,7,58,14,60,130.0,146.0
6848,54,0.237,72,416,8.8,7,58,14,60,130.0,127.0
6848,54,0.237,72,416,8.8,7,58,14,60,130.0,159.0
6848,54,0.237,72,416,8.8,7,58,14,60,130.0,53.0
6848,54,0.237,72,416,8.8,7,58,14,60,130.0,38.0
6848,54,0.237,72,416,8.8,7,58,14,60,130.0,
6848,29,0.263,25,162,2.5,3,20,6,23,130.0,146.0
6848,29,0.263,25,162,2.5,3,20,6,23,130.0,127.0
6848,29,0.263,25,162,2.5,3,20,6,23,130.0,159.0
6848,29,0.263,25,162,2.5,3,20,6,23,130.0,53.0
6848,29,0.263,25,162,2.5,3,20,6,23,130.0,38.0
6848,29,0.263,25,162,2.5,3,20,6,23,130.0,
6848,69,0.222,77,415,-9.3,11,44,25,56,130.0,146.0
6848,69,0.222,77,415,-9.3,11,44,25,56,130.0,127.0
6848,69,0.222,77,415,-9.3,11,44,25,56,130.0,159.0
6848,69,0.222,77,415,-9.3,11,44,25,56,130.0,53.0
6848,69,0.222,77,415,-9.3,11,44,25,56,130.0,38.0
6848,69,0.222,77,415,-9.3,11,44,25,56,130.0,
6848,27,0.22,26,143,-13.0,2,20,8,13,130.0,146.0
6848,27,0.22,26,143,-13.0,2,20,8,13,130.0,127.0
6848,27,0.22,26,143,-13.0,2,20,8,13,130.0,159.0
6848,27,0.22,26,143,-13.0,2,20,8,13,130.0,53.0
6848,27,0.22,26,143,-13.0,2,20,8,13,130.0,38.0
6848,27,0.22,26,143,-13.0,2,20,8,13,130.0,
791,68,0.231,130,524,1.1,10,70,16,69,243.0,160.0
791,68,0.231,130,524,1.1,10,70,16,69,243.0,173.0
791,68,0.231,130,524,1.1,10,70,16,69,243.0,
791,68,0.231,130,524,1.1,10,70,16,69,243.0,163.0
791,73,0.237,111,502,-2.7,13,60,14,81,284.0,160.0
791,73,0.237,111,502,-2.7,13,60,14,81,284.0,173.0
791,73,0.237,111,502,-2.7,13,60,14,81,284.0,
791,73,0.237,111,502,-2.7,13,60,14,81,284.0,163.0
791,68,0.228,104,490,-1.6,11,64,14,74,286.0,160.0
791,68,0.228,104,490,-1.6,11,64,14,74,286.0,173.0
791,68,0.228,104,490,-1.6,11,64,14,74,286.0,
791,68,0.228,104,490,-1.6,11,64,14,74,286.0,163.0
6589,102,0.315,49,202,12.7,23,56,5,49,130.0,22.0
6589,102,0.315,49,202,12.7,23,56,5,49,130.0,
6589,102,0.315,49,202,12.7,23,56,5,49,130.0,55.0
6589,102,0.315,49,202,12.7,23,56,5,49,130.0,25.0
6589,102,0.315,49,202,12.7,23,56,5,49,130.0,25.0
6589,102,0.315,49,202,12.7,23,56,5,49,130.0,81.0
6589,41,0.284,16,76,-0.1,4,12,4,24,130.0,22.0
6589,41,0.284,16,76,-0.1,4,12,4,24,130.0,
6589,41,0.284,16,76,-0.1,4,12,4,24,130.0,55.0
6589,41,0.284,16,76,-0.1,4,12,4,24,130.0,25.0
6589,41,0.284,16,76,-0.1,4,12,4,24,130.0,25.0
6589,41,0.284,16,76,-0.1,4,12,4,24,130.0,81.0
6589,60,0.316,17,90,-7.1,7,19,7,21,130.0,22.0
6589,60,0.316,17,90,-7.1,7,19,7,21,130.0,
6589,60,0.316,17,90,-7.1,7,19,7,21,130.0,55.0
6589,60,0.316,17,90,-7.1,7,19,7,21,130.0,25.0
6589,60,0.316,17,90,-7.1,7,19,7,21,130.0,25.0
6589,60,0.316,17,90,-7.1,7,19,7,21,130.0,81.0
6589,57,0.3339999999999999,16,76,-8.2,2,8,4,18,130.0,22.0
6589,57,0.3339999999999999,16,76,-8.2,2,8,4,18,130.0,
6589,57,0.3339999999999999,16,76,-8.2,2,8,4,18,130.0,55.0
6589,57,0.3339999999999999,16,76,-8.2,2,8,4,18,130.0,25.0
6589,57,0.3339999999999999,16,76,-8.2,2,8,4,18,130.0,25.0
6589,57,0.3339999999999999,16,76,-8.2,2,8,4,18,130.0,81.0
6589,63,0.293,32,166,-6.1,9,17,7,25,130.0,22.0
6589,63,0.293,32,166,-6.1,9,17,7,25,130.0,
6589,63,0.293,32,166,-6.1,9,17,7,25,130.0,55.0
6589,63,0.293,32,166,-6.1,9,17,7,25,130.0,25.0
6589,63,0.293,32,166,-6.1,9,17,7,25,130.0,25.0
6589,63,0.293,32,166,-6.1,9,17,7,25,130.0,81.0
10322,151,0.285,81,329,14.0,29,81,7,81,179.0,56.0
10322,151,0.285,81,329,14.0,29,81,7,81,179.0,
10322,151,0.285,81,329,14.0,29,81,7,81,179.0,
10322,151,0.285,81,329,14.0,29,81,7,81,179.0,34.0
10322,151,0.285,81,329,14.0,29,81,7,81,179.0,56.0
10322,41,0.267,18,128,-10.1,6,23,1,19,78.0,56.0
10322,41,0.267,18,128,-10.1,6,23,1,19,78.0,
10322,41,0.267,18,128,-10.1,6,23,1,19,78.0,
10322,41,0.267,18,128,-10.1,6,23,1,19,78.0,34.0
10322,41,0.267,18,128,-10.1,6,23,1,19,78.0,56.0
10322,55,0.266,36,180,-10.8,6,14,5,29,108.0,56.0
10322,55,0.266,36,180,-10.8,6,14,5,29,108.0,
10322,55,0.266,36,180,-10.8,6,14,5,29,108.0,
10322,55,0.266,36,180,-10.8,6,14,5,29,108.0,34.0
10322,55,0.266,36,180,-10.8,6,14,5,29,108.0,56.0
10322,68,0.285,36,200,-18.1,1,21,4,30,117.0,56.0
10322,68,0.285,36,200,-18.1,1,21,4,30,117.0,
10322,68,0.285,36,200,-18.1,1,21,4,30,117.0,
10322,68,0.285,36,200,-18.1,1,21,4,30,117.0,34.0
10322,68,0.285,36,200,-18.1,1,21,4,30,117.0,56.0
16472,150,0.2739999999999999,79,414,26.2,44,96,24,89,176.0,129.0
16472,150,0.2739999999999999,79,414,26.2,44,96,24,89,176.0,137.0
16472,150,0.2739999999999999,79,414,26.2,44,96,24,89,176.0,
16472,46,0.267,30,126,17.2,17,48,5,37,53.0,129.0
16472,46,0.267,30,126,17.2,17,48,5,37,53.0,137.0
16472,46,0.267,30,126,17.2,17,48,5,37,53.0,
16472,173,0.281,83,405,16.4,34,85,31,86,185.0,129.0
16472,173,0.281,83,405,16.4,34,85,31,86,185.0,137.0
16472,173,0.281,83,405,16.4,34,85,31,86,185.0,
5352,63,0.228,75,345,10.0,13,71,16,55,172.0,119.0
5352,63,0.228,75,345,10.0,13,71,16,55,172.0,116.0
5352,63,0.228,75,345,10.0,13,71,16,55,172.0,142.0
5352,63,0.228,75,345,10.0,13,71,16,55,172.0,106.0
5352,63,0.228,75,345,10.0,13,71,16,55,172.0,
5352,63,0.228,75,345,10.0,13,71,16,55,172.0,15.0
5352,56,0.218,91,475,5.1,11,63,19,63,237.0,119.0
5352,56,0.218,91,475,5.1,11,63,19,63,237.0,116.0
5352,56,0.218,91,475,5.1,11,63,19,63,237.0,142.0
5352,56,0.218,91,475,5.1,11,63,19,63,237.0,106.0
5352,56,0.218,91,475,5.1,11,63,19,63,237.0,
5352,56,0.218,91,475,5.1,11,63,19,63,237.0,15.0
5352,61,0.216,67,409,-4.2,13,64,30,49,192.0,119.0
5352,61,0.216,67,409,-4.2,13,64,30,49,192.0,116.0
